,NOV,NOV,NOV,NOV,NOV,NOV,NOV,PTGX,PTGX,PTGX,PTGX,PTGX,PTGX,PTGX,JHG,JHG,JHG,JHG,JHG,JHG,JHG,PBF,PBF,PBF,PBF,PBF,PBF,PBF
Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-08 00:00:00-05:00,18.69734361,18.9251199,18.42995718,18.55869865,2697000,0,0,16.43000031,16.43000031,15.42000008,15.97000027,577900,0,0,23.71576513,23.75897206,23.4469218,23.59094429,1678800,0,0,42.93598473,43.81182703,42.73916535,43.07375717,2372200,0,0
2023-11-09 00:00:00-05:00,18.70724785,19.10337956,18.51908737,18.68744278,3164400,0,0,16.03000069,16.12000084,14.92000008,15.03999996,644600,0,0,23.71576437,24.11902844,23.57174005,23.63895226,927900,0,0,43.19184717,43.66421142,41.48936649,41.63698196,1902200,0,0
2023-11-10 00:00:00-05:00,18.91521728,19.3113471,18.74686188,19.11328125,3945100,0,0,15.05000019,15.57999992,14.77999973,15.48999977,373000,0,0,23.746268,23.91212122,23.47309745,23.89260864,828300,0.39,0,42.10934709,43.14264415,41.9125277,43.13280487,1731700,0,0
2023-11-13 00:00:00-05:00,19.08357459,19.39057499,18.94492772,19.29154205,1925500,0,0,15.36999989,15.85000038,15.05000019,15.78999996,352100,0,0,23.66821922,23.77553655,23.45358641,23.63895035,671900,0,0,43.02455483,43.72326009,42.85725704,43.71341705,1458200,0,0
2023-11-14 00:00:00-05:00,19.459894,19.8461222,19.27173164,19.6777668,2477400,0,0,16.47999954,16.94000053,16.36000061,16.46999931,862300,0,0,24.31212086,25.02431335,24.20480352,24.82919312,1146600,0,0,44.09938577,45.22760101,44.04000463,45.04946136,1804000,0.25,0
2023-11-15 00:00:00-05:00,19.64805793,20.09370516,19.41038004,19.46979904,2789900,0,0,16.35000038,17.04999924,16.28000069,16.29000092,720100,0,0,24.79016597,25.3365052,24.74138638,25.19016457,946500,0,0,44.59421851,46.88033775,44.59421851,45.7917099,2270100,0,0
2023-11-16 00:00:00-05:00,19.19250688,19.39057273,18.11305385,18.5487957,3447200,0,0,16.23999977,16.39999962,15.57999992,16.12000084,551200,0,0,25.19992122,25.45357919,25.06333688,25.0828476,771400,0,0,45.29687931,45.50470765,43.17900094,43.89155579,3108700,0,0
2023-11-17 00:00:00-05:00,18.8161822,19.38066736,18.76666669,19.26182938,3953500,0,0,16.29999924,16.86000061,16.01000023,16.80999947,503200,0,0,25.34626047,25.38528563,25.1267486,25.23894501,884900,0,0,43.99052226,45.5244992,43.98062352,44.54473114,2345300,0,0
2023-11-20 00:00:00-05:00,19.50941264,19.50941264,19.03405498,19.08357239,2715000,0,0,16.73999977,17.27000046,16.62999916,17.23999977,328500,0,0,25.15114219,25.52187193,24.9560201,25.4145546,812800,0,0,44.94059678,45.30677104,44.49524768,44.92080307,1527000,0,0
2023-11-21 00:00:00-05:00,18.90531339,19.00434631,18.71715102,18.83599091,2279100,0,0,17.03000069,17.56999969,16.82999992,17.36000061,594000,0,0,25.27796993,25.27796993,25.02431196,25.07309341,889000,0,0,44.54473449,44.95049621,43.93114443,44.2280426,1639500,0,0
2023-11-22 00:00:00-05:00,18.35073341,18.96473421,18.241797,18.76667023,3091000,0,0,17.52000046,17.59000015,16.79999924,16.82999992,461500,0,0,25.25845649,25.30723794,25.05357998,25.11211586,786100,0,0,43.43630882,45.11873669,43.1295157,44.62390518,1533500,0,0
2023-11-24 00:00:00-05:00,18.84589364,19.13308703,18.83599016,18.88550568,1449200,0,0,16.87999916,17.52000046,16.87999916,17.22999954,170500,0,0,25.11211521,25.17065109,24.96089551,25.05357933,346300,0,0,45.04946169,45.56408692,44.62390629,44.65359497,621800,0,0
2023-11-27 00:00:00-05:00,18.76667,19.02415298,18.61811965,18.98454094,2831800,0,0,17.12999916,17.50499916,16.79999924,17.42000008,686100,0,0,24.92674967,25.15114062,24.79016533,25.13162804,1007100,0,0,44.27752832,45.17812158,43.90145529,45.12863541,1739500,0,0
2023-11-28 00:00:00-05:00,19.00434608,19.01424956,18.63792483,18.69734383,2918700,0,0,17.37000084,17.71999931,17.12999916,17.52000046,653000,0,0,25.00479768,25.273091,24.77065231,25.06333542,896500,0,0,45.12863494,45.64326019,44.5348386,44.81194305,1579800,0,0
2023-11-29 00:00:00-05:00,18.78647392,18.87560337,18.56860299,18.75676537,2549900,0,0,17.62999916,18.13999939,17.62999916,17.69000053,454000,0,0,25.21943323,25.45845583,25.04382373,25.19992065,1502900,0,0,45.4156361,45.83129654,43.93114155,44.04990005,2255600,0,0
2023-11-30 00:00:00-05:00,19.01425086,19.32125124,18.48937765,18.6379261,3131800,0,0,17.93000031,18.68000031,17.90999985,18.20999908,447100,0,0,25.34626146,25.83406481,25.2291897,25.55113983,1621200,0,0,44.37649041,45.03956283,43.3571387,43.94104004,2195800,0,0
2023-12-01 00:00:00-05:00,18.59831344,19.3212506,18.53889255,18.93502426,3037000,0,0,18.12000084,18.75,17.70000076,18.55999947,454300,0,0,25.38528606,25.99504023,25.31699389,25.75601578,1359000,0,0,43.75300141,45.27708338,43.62434794,44.64369965,1675700,0,0
2023-12-04 00:00:00-05:00,18.70724701,19.07366826,18.52898813,18.84589386,3869900,0,0,18.31999969,18.77000046,18.17000008,18.23999977,575900,0,0,25.65845675,26.07796795,25.65845675,26.01943207,833100,0,0,44.01031882,44.68329002,43.33734762,43.50558853,1717800,0,0
2023-12-05 00:00:00-05:00,18.83599186,18.89541086,18.42995855,18.56860352,2459400,0,0,18.06999969,19.92000008,18.06999969,19.70000076,956500,0,0,25.91211294,25.97943004,25.73162623,25.83406448,565900,0,0,43.59465452,43.8816577,42.13985247,42.18933487,3277200,0,0
2023-12-06 00:00:00-05:00,18.45966764,18.83599241,18.13286028,18.20218277,3837200,0,0,19.92000008,21.29999924,19.92000008,20.95000076,1078700,0,0,25.98040545,26.33162445,25.98040545,26.08772278,664000,0,0,41.66481075,42.02109004,40.54649428,40.56628799,2075000,0,0
2023-12-07 00:00:00-05:00,18.35113588,18.50008953,18.18232123,18.32134628,2868100,0.05,0,21.04000092,21.29000092,20.81999969,20.90999985,1035300,0,0,26.19504084,26.44869881,26.04870021,26.3218689,1030800,0,0,40.84339446,41.26894988,40.12094089,40.41783905,1863500,0,0
2023-12-08 00:00:00-05:00,18.86750893,19.11576563,18.61925223,18.78806686,4469700,0,0,20.81999969,20.875,20.18000031,20.36000061,686100,0,0,26.21455318,26.77064871,26.21455318,26.69260025,765700,0,0,40.853287,41.56584556,40.50690646,40.55638885,1511800,0,0
2023-12-11 00:00:00-05:00,18.69869715,18.94695388,18.5100215,18.61925507,2844600,0,0,20.25,20.25,19.39999962,19.95999908,856600,0,0,26.56577146,27.0926,26.56577146,26.90723419,839300,0,0,40.34856433,41.15019279,40.13083725,40.96215439,1910500,0,0
2023-12-12 00:00:00-05:00,18.36106644,18.55967257,18.23197378,18.41071892,2242000,0,0,19.87000084,19.87000084,19,19.60000038,760600,0,0,26.93650233,27.31211114,26.79015983,27.20967102,826800,0,0,40.39804192,40.52669916,39.40837896,39.92300415,2393500,0,0
2023-12-13 00:00:00-05:00,18.52988086,19.00653329,18.37099671,18.9767437,3528300,0,0,19.62000084,20.375,19.15999985,20.35000038,1067300,0,0,27.20966991,28.0096671,26.95113473,27.98040009,807600,0,0,40.06156106,40.72463729,39.58652324,40.65536118,3258100,0,0
2023-12-14 00:00:00-05:00,19.34416201,19.98962907,19.24485895,19.93004799,6179000,0,0,20.79999924,20.95000076,20.10000038,20.77000046,874700,0,0,28.48771727,29.44381142,28.34137477,28.99503136,1140300,0,0,41.78357732,42.76334167,41.66481503,42.60499573,2898800,0,0
2023-12-15 00:00:00-05:00,19.890329,19.9101881,19.47325764,19.69172287,7328100,0,0,20.79999924,21.37999916,20.62000084,21.06999969,3324000,0,0,28.96576537,29.13161859,28.59503376,28.85844803,2094800,0,0,42.64458111,43.00086042,42.14974959,42.34768295,4901200,0,0
2023-12-18 00:00:00-05:00,20.06907255,20.2180281,19.75130425,19.80095673,3127200,0,0,21,21.43000031,20.36000061,20.72999954,591400,0,0,29.07308064,29.21942315,28.6535713,28.86820412,988500,0,0,43.36703631,44.45566419,43.05034442,43.91135025,2951800,0,0
2023-12-19 00:00:00-05:00,19.87046755,20.33718949,19.82081507,20.23788643,4956600,0,0,20.98999977,21.97999954,20.75,21.79999924,992200,0,0,29.06332499,29.56868893,29.04381241,29.46332359,664900,0,0,44.01031702,46.46468093,43.93114216,46.39540482,3450200,0,0
2023-12-20 00:00:00-05:00,20.22795839,20.63509926,20.08893333,20.11872482,2872500,0,0,21.62999916,21.65999985,20.70999908,20.75,676600,0,0,29.45356869,29.88283433,29.21942329,29.21942329,959100,0,0,46.41519564,47.31578881,44.72286906,44.80204391,2629200,0,0
2023-12-21 00:00:00-05:00,20.11872412,20.31732835,20.05914304,20.30739975,1761300,0,0,21.06999969,21.70000076,20.87999916,21.61000061,624700,0,0,29.46332457,29.49259158,28.95600861,29.32673836,695300,0,0,44.73276901,45.20780681,43.88165822,44.73276901,1926200,0,0
2023-12-22 00:00:00-05:00,20.51593448,20.63509853,20.23788628,20.30739975,1660800,0,0,21.98999977,22.54999924,21.98999977,22.23999977,433300,0,0,29.56088294,29.58039552,29.24381187,29.36576271,610000,0,0,45.18801608,45.84119356,44.73277197,44.81194305,1379400,0,0
2023-12-26 00:00:00-05:00,20.62516913,20.81384288,20.44642399,20.65495872,1681200,0,0,22.53000069,23.17000008,22.42000008,23.02000046,581400,0,0,29.46332274,29.63405317,29.3003966,29.50234604,585800,0,0,45.40574125,45.68284569,44.81194116,45.26718903,1028300,0,0
2023-12-27 00:00:00-05:00,20.60530769,20.80391383,20.49607413,20.61523819,1451300,0,0,23.12999916,23.47999954,23,23.44000053,484600,0,0,29.69746926,29.80966381,29.4730783,29.71697998,417100,0,0,45.31667024,45.46511743,44.61401041,44.8317337,1033200,0,0
2023-12-28 00:00:00-05:00,20.4166327,20.57551686,20.29747054,20.33719063,1167600,0,0,23.36000061,23.87999916,23.04999924,23.12999916,546000,0,0,29.57063935,29.74624886,29.56576214,29.62917709,552400,0,0,44.53483876,44.60411488,43.69362665,43.80248642,1251900,0,0
2023-12-29 00:00:00-05:00,20.2974702,20.34712078,20.11872505,20.13858604,1623200,0,0,23.18000031,23.2310009,22.78000069,22.93000031,326400,0,0,29.54137116,29.7169788,29.39502866,29.41454124,706500,0,0,43.77279802,44.16866476,43.30765516,43.50558853,1286700,0,0
2024-01-02 00:00:00-05:00,20.32726035,20.53579698,19.93998045,20.01942253,2189500,0,0,22.95000076,23.5,22.59000015,23.42000008,532400,0,0,29.08283708,29.36088486,28.95600902,29.21942329,624400,0,0,43.84207147,44.70307725,43.61444943,43.94104004,1868200,0,0
2024-01-03 00:00:00-05:00,19.86053827,20.47621579,19.74137421,20.17830658,2405800,0,0,23.37999916,23.37999916,22.29999924,22.54999924,633100,0,0,28.94625136,28.94625136,28.41942284,28.47796059,912100,0,0,44.04000487,44.41607788,42.4169581,43.43630981,3662500,0,0
2024-01-04 00:00:00-05:00,20.32725919,20.52586532,19.83074576,19.92011833,2941000,0,0,22.68000031,23.63999939,22.44000053,22.81999969,540300,0,0,28.36088793,28.84869131,28.33162092,28.34137535,1332300,0,0,44.04000414,44.62390547,42.45654483,42.50602722,2426100,0,0
2024-01-05 00:00:00-05:00,20.07900369,20.56558665,19.95984152,20.44642448,3637800,0,0,22.70000076,22.79000092,21.43000031,21.79000092,775300,0,0,27.93162044,28.55601003,27.89747435,28.34137535,1274400,0,0,42.88209985,43.08002943,41.32832546,41.58563995,3206500,0,0
2024-01-08 00:00:00-05:00,19.91018857,20.06907272,19.57255927,20.06907272,3405300,0,0,21.77000046,23.05999947,21.70999908,23.02000046,622500,0,0,28.39015672,28.67308171,28.16576761,28.61454582,578900,0,0,40.37825223,41.44709015,40.11104275,41.44709015,2218300,0,0
2024-01-09 00:00:00-05:00,19.96977128,20.10879444,19.25479071,19.37395477,3753000,0,0,22.72999954,26.23999977,22.72999954,25.38999939,1252000,0,0,28.39015563,28.54625256,28.243815,28.48771667,700900,0,0,41.31843288,41.39760774,40.52670318,41.04132843,1466900,0,0
2024-01-10 00:00:00-05:00,19.26472027,19.42360441,18.90723189,18.95688248,2962700,0,0,25.37999916,28.10000038,25.29000092,26.20000076,2328600,0,0,28.53649752,28.76088663,28.30235212,28.51698494,604800,0,0,41.19967406,41.49657222,40.11104243,40.52670288,1236900,0,0
2024-01-11 00:00:00-05:00,19.03632482,19.34416261,18.71855653,19.31437302,3527400,0,0,25.52000046,26.11000061,24.12999916,24.42000008,863600,0,0,28.50722857,28.76088655,28.204791,28.34137535,683900,0,0,40.73452977,41.30853613,40.54649516,41.29863739,1394300,0,0
2024-01-12 00:00:00-05:00,19.84067726,19.96977182,19.53283945,19.84067726,5096400,0,0,24.62999916,26.05500031,24.48999977,25.89999962,1105300,0,0,28.56576595,28.7413736,28.37064386,28.44869232,568100,0,0,42.1200597,42.54561511,41.6945043,42.41695786,2230700,0,0
2024-01-16 00:00:00-05:00,19.49311704,19.74137376,19.13562865,19.21507072,3809600,0,0,25.62999916,25.73999977,24.40600014,24.62999916,626700,0,0,28.22430331,28.43893612,27.90235316,28.08771896,807200,0,0,42.48623616,44.26762894,41.39760829,41.664814,4138300,0,0
2024-01-17 00:00:00-05:00,18.87744124,19.27465161,18.81786016,18.94695282,2617200,0,0,24.15999985,24.69000053,23.90999985,24.69000053,486900,0,0,27.6291808,27.87308246,27.50235275,27.81454659,1056400,0,0,40.99184249,41.39760798,40.58608079,40.74442673,2980400,0,0
2024-01-18 00:00:00-05:00,19.00653354,19.4335354,18.91716097,19.33423233,2881400,0,0,24.85000038,25.24799919,23.17000008,23.95999908,393900,0,0,28.03893576,28.10722793,27.54137613,27.99015617,728600,0,0,41.12050154,41.84295516,40.21001329,41.70440292,2333700,0,0
2024-01-19 00:00:00-05:00,19.43353478,19.49311586,19.17534758,19.36402321,3111600,0,0,24.20000076,24.87000084,23.88999939,24.77000046,536500,0,0,28.17552124,28.74625214,27.95113214,28.74137306,521400,0,0,41.85284885,42.2882992,41.21946514,42.27840424,1713600,0,0
2024-01-22 00:00:00-05:00,19.33423227,19.96977075,19.2448597,19.8307457,3887000,0,0,25.03000069,25.45999908,24.80999947,25,567900,0,0,28.89747282,29.21942298,28.87796024,28.965765,775200,0,0,42.3674787,43.08993231,41.88254212,42.60499573,1627600,0,0
2024-01-23 00:00:00-05:00,19.81088712,20.1882365,19.69172306,19.95984077,2854300,0,0,25.29000092,25.54999924,24.38500023,24.97999954,610500,0,0,28.9755204,28.9755204,28.37064341,28.3803997,729700,0,0,42.62478944,43.58476386,42.50603092,43.41651917,2291300,0,0
2024-01-24 00:00:00-05:00,20.18823601,20.83370309,20.05914335,20.75426102,5340800,0,0,25.25,25.46999931,24.48999977,24.54000092,889300,0,0,28.71210548,28.74625157,28.28771709,28.32186317,764900,0,0,43.89155315,44.59421676,43.27796314,44.32700729,1812400,0,0
2024-01-25 00:00:00-05:00,20.90321557,21.08196072,20.42656312,20.83370399,4638000,0,0,24.93000031,25,24.20999908,24.32999992,662000,0,0,28.61454578,28.73356955,28.39796097,28.52674103,769000,0,0,45.2275979,45.96984512,44.6436966,45.57397842,2403300,0,0
2024-01-26 00:00:00-05:00,20.83370399,21.05217113,20.50600519,20.83370399,4569400,0,0,24.37000084,25.53000069,24.22999954,24.93000031,910100,0,0,28.61454432,28.74137237,28.42430131,28.59503174,601400,0,0,45.60367592,48.07783358,45.37605009,48.03824615,2141000,0,0
2024-01-29 00:00:00-05:00,20.67481818,20.8634938,20.24781634,20.85356331,3914200,0,0,25.12000084,26.77000046,24.29999924,26.62000084,1172000,0,0,28.55600953,28.72673997,28.35113115,28.634058,798400,0,0,47.97886354,48.87945675,47.58300059,48.40441895,2774000,0,0
2024-01-30 00:00:00-05:00,19.71158302,20.0492123,18.90723182,19.70165253,9030700,0,0,26.47999954,26.67000008,25.37999916,25.62000084,494500,0,0,28.5560099,28.66332538,28.44869256,28.52674103,823600,0,0,47.87000095,50.769714,47.82051855,50.75981903,2911000,0,0
2024-01-31 00:00:00-05:00,19.82081574,19.88039871,19.31437369,19.37395477,4588400,0,0,25.51000023,25.87000084,24.90999985,25.01000023,696100,0,0,28.49747069,28.61454431,27.82430341,28.05844879,1846700,0,0,50.76971545,51.43279168,49.97798574,49.98788071,2207100,0,0
2024-02-01 00:00:00-05:00,19.55269994,19.81088716,19.25479074,19.71158409,3998900,0,0,26.60000038,29.64999962,25.06999969,28.52000046,4621600,0,0,29.56088441,30.46819901,28.36088853,29.297472,2255200,0,0,50.32436349,51.11609693,47.37516812,49.71077347,2893100,0,0
2024-02-02 00:00:00-05:00,19.6917216,19.86053623,17.46734177,17.49713326,14725500,0,0,28.46999931,28.46999931,26.29999924,26.48999977,1212900,0,0,29.28771465,29.58039593,28.99503151,29.34625053,1724600,0,0,49.77015466,49.88891316,48.4341073,48.80028534,1595600,0,0
2024-02-05 00:00:00-05:00,17.42762104,17.68580826,16.99069057,17.18929482,8151000,0,0,26,26.55999947,25.62999916,26.01000023,736600,0,0,29.09259313,29.37551999,28.78527648,29.14137459,1572600,0,0,48.31534799,50.7004357,48.01844984,50.19570923,1767000,0,0
2024-02-06 00:00:00-05:00,17.20915533,17.54678461,17.0204797,17.39783096,6564200,0,0,25.82999992,25.92000008,25.21999931,25.76000023,942300,0,0,29.18039555,29.71697848,29.18039555,29.60966301,1188300,0,0,50.23529281,51.71978733,49.38418579,49.38418579,2461400,0,0
2024-02-07 00:00:00-05:00,17.36804053,17.49713509,16.81194598,17.07013321,8064800,0,0,25.70000076,25.84000015,25.25,25.40999985,434100,0,0,29.60966443,30.263321,29.30722686,29.99015045,1480200,0,0,49.59201709,52.73914595,49.46335983,51.99689865,2671600,0,0
2024-02-08 00:00:00-05:00,17.04034072,17.25880595,16.89138707,17.14957428,21573100,0,0,25.39999962,26.44000053,25.26000023,26.11000061,780000,0,0,29.94137058,30.27795422,29.80478437,29.82429695,1023900,0,0,51.93751454,53.09542223,51.51195914,52.32348251,1747500,0,0
2024-02-09 00:00:00-05:00,17.08999147,17.23894701,17.01054939,17.08006287,5009500,0,0,26.25,27.29000092,26.1079998,26.69000053,610300,0,0,29.84406226,30.07135102,29.73535812,29.95276451,869700,0.39,0,52.43234867,53.08552614,52.19483165,52.79852295,2016700,0,0
2024-02-12 00:00:00-05:00,17.25880736,17.62622816,17.23894826,17.35811043,5917000,0,0,26.79000092,28.40999985,26.79000092,28.29000092,685600,0,0,30.01205836,30.78780616,30.01205836,30.4864006,990600,0,0,53.00635027,53.95642582,52.55110244,52.57089615,2322400,0,0
2024-02-13 00:00:00-05:00,17.1098521,17.31838872,16.74243322,16.88145638,4212100,0,0,26.75,27.73500061,26.25,26.98999977,819000,0,0,29.70571136,29.97252959,29.29066142,29.70571136,1399100,0,0,51.76927436,52.50162288,51.28433781,51.93751526,2024100,0,0
2024-02-14 00:00:00-05:00,17.07013137,17.20915452,16.94103683,17.15950394,5211100,0,0,27.45000076,28.23500061,27.17499924,27.87999916,490900,0,0,30.01205792,30.27887425,29.6563003,29.97252846,1258900,0,0,52.42245436,52.70945378,50.66085151,51.70000076,3490600,0,0
2024-02-15 00:00:00-05:00,17.19922506,17.55671534,17.17936407,17.41769218,6079500,0,0,28.11000061,28.51000023,27.95000076,28.22999954,391200,0,0,30.07135162,30.7235727,29.95276512,30.60498619,1250900,0,0,48.98832035,51.51196034,48.88935555,50.53219604,4993300,0,0
2024-02-16 00:00:00-05:00,17.40776188,17.44748197,17.06020209,17.09992218,4343300,0,0,28,28.68000031,27.87000084,28.04999924,373500,0,0,30.50616507,30.61486732,30.09111514,30.11087799,1372700,0,0,50.59157201,50.59157201,47.6423767,47.66217041,3268500,0,0
2024-02-20 00:00:00-05:00,16.96089896,17.09992212,16.81194531,17.01054955,4602700,0,0,27.79999924,28.46999931,26.92000008,27.22999954,518800,0,0,29.79464989,30.67416157,29.65630054,30.63463211,1659000,0,0,47.40486001,47.40486001,44.51504204,45.95005417,5062300,0,0
2024-02-21 00:00:00-05:00,17.04034072,17.31838892,17.01054923,17.14957428,2670500,0,0,27.17000008,27.75,26.31999969,26.78000069,357900,0,0,30.56545861,30.73345506,30.34805033,30.60498619,1759600,0,0,46.22716135,47.15744706,46.04902169,46.73189163,2255800,0,0
2024-02-22 00:00:00-05:00,17.15950634,17.48720516,17.07013377,17.28859901,3314400,0,0,26.93000031,27.84000015,26.93000031,27.69000053,636000,0,0,30.87180466,31.24732703,30.53581176,30.9805088,896000,0,0,45.81150375,46.52405859,44.90101178,46.50426865,3419000,0,0
2024-02-23 00:00:00-05:00,17.04034026,17.23894639,16.85166463,17.10985184,3535800,0,0,27.73999977,28.55999947,27.40999985,28.47999954,289800,0,0,30.99039005,31.14850413,30.86192118,30.96074295,784400,0,0,46.09850475,47.3850659,45.49480971,46.85064697,2169200,0,0
2024-02-26 00:00:00-05:00,16.98075937,17.1892941,16.65306059,16.79208374,2819500,0,0,28.40999985,29.56999969,28.30999947,29.53000069,328800,0,0,30.82239408,30.98050816,30.50616591,30.61486816,750200,0,0,46.82096155,48.74090656,46.57354578,47.85020828,1774800,0,0
2024-02-27 00:00:00-05:00,16.92117872,17.17936404,16.76229268,17.08006287,3365500,0,0,29.62000084,29.98999977,29.32999992,29.59000015,448200,0,0,30.66428064,30.79274763,30.5852236,30.69392586,763300,0,0,48.24607174,49.16645864,47.38506598,47.66217041,1592000,0,0
2024-02-28 00:00:00-05:00,16.98076045,17.09992262,16.67292264,16.8020153,4598300,0,0,30,31.39999962,29.65999985,30.43000031,605200,0,0,30.55557567,30.92121567,30.35793213,30.47651863,2387100,0,0,47.28413643,47.57263723,45.46360459,45.57303619,2122200,0.25,0
2024-02-29 00:00:00-05:00,16.96089923,17.10985288,16.69278151,16.78215408,3302400,0,0,31,31.31500053,30.12999916,30.37999916,673500,0,0,30.73345519,30.98050868,30.48640169,30.7927475,1752500,0,0,45.76205144,46.57780945,45.43375664,46.45843124,2631700,0,0
2024-03-01 00:00:00-05:00,17.00062157,17.2588069,16.82187642,16.98076057,3721000,0,0,30.57999992,33.34000015,30.25,32.15000153,913500,0,0,30.66428034,31.17815018,30.39746212,31.17815018,1064300,0,0,47.01553144,48.50777222,46.88620663,48.49782562,2215200,0,0
2024-03-04 00:00:00-05:00,17.09992302,17.20915659,16.73250412,16.75236511,2773600,0,0,32.31000137,32.74000168,31.13999939,31.64999962,514400,0,0,31.43508589,32.09718933,31.35602885,31.56355476,1570500,0,0,48.53761926,49.22404865,47.79149887,47.82134247,2298800,0,0
2024-03-05 00:00:00-05:00,16.68285108,17.06020236,16.68285108,16.87152672,4039400,0,0,31.60000038,31.89999962,30.77000046,30.95999908,549100,0,0,31.43508568,31.9193103,31.43508568,31.71178627,1560000,0,0,47.52289643,48.48788004,47.02548283,47.63232803,1824800,0,0
2024-03-06 00:00:00-05:00,17.14957489,17.32832003,16.90131817,17.1197834,2877700,0,0,30.97999954,31.5,30.53000069,31.27000046,524800,0,0,32.05765993,32.07742467,31.61296478,32.0378952,959000,0,0,48.1595854,48.50777341,46.66734458,47.72186279,1550400,0,0
2024-03-07 00:00:00-05:00,17.24887617,17.62622551,17.19922369,17.54678345,3177300,0,0,31.69000053,31.8579998,30.83499908,30.88999939,847100,0,0,32.30471348,32.3689498,31.73155134,31.75131607,912400,0,0,48.72663674,51.38282739,48.27896374,50.20893097,2190300,0,0
2024-03-08 00:00:00-05:00,17.54678345,17.64608651,17.32831824,17.54678345,2178300,0,0,31.40999985,31.55999947,30.20000076,30.31999969,788000,0,0,31.92919384,32.1861278,31.67719823,31.68214035,843500,0,0,50.1691371,51.12417033,49.21410388,49.80105209,1049400,0,0
2024-03-11 00:00:00-04:00,17.5070625,17.88441377,17.4971339,17.80497169,2767700,0,0,30.31999969,30.76000023,29.78000069,30.12000084,583300,0,0,31.5437903,31.64261208,31.28685444,31.36591148,771700,0,0,49.60208421,49.86073761,48.87586082,49.81099701,1671500,0,0
2024-03-12 00:00:00-04:00,17.82483223,17.84469132,17.54678403,17.76524925,2655400,0,0,30.04000092,30.56999969,29.48999977,29.87000084,462200,0,0,31.44496701,31.52896617,31.17814879,31.3560276,594700,0,0,49.57224335,50.6864488,49.06487933,50.17908478,1155300,0,0
2024-03-13 00:00:00-04:00,17.92458034,18.51210841,17.90466369,18.42248535,5593100,0.05,0,29.89999962,30.62999916,29.43000031,30.20000076,611500,0,0,31.29673556,31.54872928,31.19989101,31.44496727,773800,0,0,51.62158199,55.94908252,51.62158199,54.67570114,4853300,0,0
2024-03-14 00:00:00-04:00,18.5121092,18.73118673,18.42248614,18.60173225,3886000,0,0,29.87999916,29.94099998,28.13999939,28.35000038,1034600,0,0,31.36591131,31.38073392,30.70380788,30.940979,897100,0,0,55.0139459,56.36691157,53.66098024,54.40710068,2406800,0,0
2024-03-15 00:00:00-04:00,18.63160417,18.97017972,18.46231829,18.48223305,6657400,0,0,28.22999954,29.96999931,28.22999954,28.97999954,1381200,0,0,30.69392421,31.13367911,30.69392421,30.78286362,3220600,0,0,56.0684633,58.35656517,55.55115269,56.35696411,5183000,0,0
2024-03-18 00:00:00-04:00,18.58181437,18.69135407,18.30298688,18.49219131,2738000,0,0,28.80999947,29.21999931,28.25,28.45999908,906300,0,0,30.88168573,30.92121519,30.59016254,30.82239342,969100,0,0,56.74494421,56.99365101,54.80503042,55.53125381,2433700,0,0
2024-03-19 00:00:00-04:00,18.44240247,19.01001389,18.39261083,18.96022415,4348300,0,0,28.55999947,28.95000076,28.26000023,28.81999969,432900,0,0,30.64451408,31.02003455,30.57533941,30.64451408,966200,0,0,55.51135715,56.52608135,55.14327215,55.95903015,2557900,0,0
2024-03-20 00:00:00-04:00,18.76106053,19.27888218,18.6813958,19.09963608,7578400,0,0,28.64999962,28.94000053,28.02000046,28.87999916,465600,0,0,30.59510339,31.5635545,30.56545818,31.4746151,957900,0,0,55.47156353,57.56070294,54.75529052,57.13292694,2311000,0,0
2024-03-21 00:00:00-04:00,19.10959526,19.5079189,19.0896786,19.26892471,3219700,0,0,29.39999962,29.72999954,28.25,28.35000038,586100,0,0,31.73155074,32.21577346,31.65249181,31.90942955,776000,0,0,57.20256543,57.20256543,55.78991259,56.42660141,1979700,0,0
2024-03-22 00:00:00-04:00,19.27888262,19.38842043,18.95026539,19.02993011,3444200,0,0,28.37000084,28.42000008,27.82500076,28.03000069,376500,0,0,31.8699013,32.39365352,31.62778993,32.1169548,1863800,0,0,55.76006487,56.20773788,54.90451286,55.99882507,2372100,0,0
2024-03-25 00:00:00-04:00,19.11955427,19.43821319,19.11955427,19.15938568,4626100,0,0,28.11000061,28.44000053,27.625,27.88999939,247400,0,0,32.10707336,32.19601276,31.75131573,31.99836922,1055400,0,0,56.59572035,57.22246257,55.83965333,56.01872253,1548900,0,0
2024-03-26 00:00:00-04:00,19.19921826,19.26892466,18.95026575,18.97018051,4032300,0,0,28.42000008,28.42000008,27.58499908,28,307500,0,0,32.1762483,32.29483292,31.68707967,31.80072594,1276100,0,0,56.01872124,56.70515065,55.03384064,55.05373764,1399600,0,0
2024-03-27 00:00:00-04:00,18.97017959,19.20917566,18.9004732,19.11955261,3585700,0,0,28.17000008,28.62000084,27.94000053,28.47999954,359400,0,0,32.01813499,32.59129715,31.96378292,32.59129715,1880100,0,0,54.90451375,55.80980638,54.86472355,55.78991318,1052900,0,0
