,LBRT,LBRT,LBRT,LBRT,LBRT,LBRT,LBRT,ROIV,ROIV,ROIV,ROIV,ROIV,ROIV,ROIV,FHI,FHI,FHI,FHI,FHI,FHI,FHI,DINO,DINO,DINO,DINO,DINO,DINO,DINO
Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-04 00:00:00-05:00,8.269978861,8.713357722,8.269978861,8.568778038,484300,0,0,0,0,0,0,0,0,0,26.14606299,26.65529805,26.14606299,26.43250847,427600,0,0,45.6401436,45.75380773,44.29367115,44.39859009,2057500,0,0
2019-12-05 00:00:00-05:00,8.568778,8.665709322,8.307061491,8.365221024,431000,0.05,0,0,0,0,0,0,0,0,26.71099091,26.8064717,26.48820136,26.71099091,410300,0,0,44.53848598,44.98439732,44.10131983,44.37236404,2318900,0,0
2019-12-06 00:00:00-05:00,8.413687598,8.908039491,8.413687598,8.791721344,686100,0,0,0,0,0,0,0,0,0,27.01335422,27.15657695,26.83830353,26.88604546,420300,0,0,44.55597734,44.87948273,44.20624639,44.5384903,1320700,0,0
2019-12-09 00:00:00-05:00,8.791720472,9.126135689,8.782027988,9.063130379,938700,0,0,0,0,0,0,0,0,0,26.81443505,26.98948271,26.80647655,26.87013245,435200,0,0,44.18000725,44.35487437,43.16578198,43.20075607,1224900,0,0
2019-12-10 00:00:00-05:00,9.286072674,9.68252439,9.227914072,9.596254349,1377000,0,0,0,0,0,0,0,0,0,26.82238582,26.95765306,26.69507707,26.92582512,564200,0,0,43.13080383,43.97890369,42.9646786,43.76906586,1097200,0,0
2019-12-11 00:00:00-05:00,9.53809592,9.819198299,9.489629801,9.69318676,1091300,0,0,0,0,0,0,0,0,0,26.99744316,27.13270741,26.78260903,27.04518509,239000,0,0,43.83901691,44.19749298,43.4018508,43.80404282,1746200,0,0
2019-12-12 00:00:00-05:00,9.722266054,10.31355104,9.693186753,10.20692539,853700,0,0,0,0,0,0,0,0,0,27.00539604,27.44302276,26.95765715,27.39528084,408900,0,0,43.84776644,44.58220571,43.57672222,44.11006546,1069500,0,0
2019-12-13 00:00:00-05:00,10.1584597,10.38140349,10.0712218,10.29416466,784000,0,0,0,0,0,0,0,0,0,26.88604048,27.19635534,26.53593917,26.61550903,582400,0,0,44.15377658,44.76580979,43.68163638,43.88273239,1249400,0,0
2019-12-16 00:00:00-05:00,10.31355233,10.65281335,10.22631349,10.60434723,1010200,0,0,0,0,0,0,0,0,0,26.75077904,27.17249179,26.44842262,26.5518589,451200,0,0,44.07509103,45.22046754,43.83902091,45.06308746,1612100,0,0
2019-12-17 00:00:00-05:00,10.61404064,10.61404064,10.34263163,10.60434723,2636900,0,0,0,0,0,0,0,0,0,26.55981836,26.73486602,26.44842356,26.67121315,392600,0,0,45.09805808,45.66637203,44.2674418,44.47727966,1762200,0,0
2019-12-18 00:00:00-05:00,10.60434538,10.81759573,10.48802725,10.74005032,892400,0,0,0,0,0,0,0,0,0,26.79852277,26.81443675,26.28132917,26.36885452,494800,0,0,44.49476908,44.6434073,43.83027802,44.40733719,1648000,0,0
2019-12-19 00:00:00-05:00,10.80790258,10.87575551,10.56557292,10.66250515,1077900,0,0,0,0,0,0,0,0,0,26.52798845,26.766692,26.30519888,26.63142776,454900,0,0,44.50351382,44.77455469,44.31990151,44.54722977,1161800,0,0
2019-12-20 00:00:00-05:00,10.72066627,10.80790418,10.12938121,10.40079021,1428500,0,0,0,0,0,0,0,0,0,26.75077873,26.75077873,26.20176026,26.24950218,1529800,0,0,44.95816708,45.09806346,44.20624407,44.99314117,4032700,0,0
2019-12-23 00:00:00-05:00,10.42017554,10.85636875,10.40078872,10.79821014,714200,0,0,0,0,0,0,0,0,0,26.25745575,26.32111164,26.0744496,26.11423302,523200,0,0,44.88821421,45.43904442,44.51225111,45.25543213,1378900,0,0
2019-12-24 00:00:00-05:00,10.74974511,10.97268798,10.73035829,10.82729053,318500,0,0,0,0,0,0,0,0,0,26.23358731,26.30519868,26.03466718,26.16993141,134800,0,0,45.26418494,45.35161683,44.90570882,45.13303375,253300,0,0
2019-12-26 00:00:00-05:00,10.86606298,10.96299523,10.76913074,10.83698368,464200,0,0,0,0,0,0,0,0,0,26.22563257,26.36885533,26.08240982,26.23359108,201500,0,0,45.21172474,45.42156597,44.87073566,45.0368576,712000,0,0
2019-12-27 00:00:00-05:00,10.87575604,10.87575604,10.53649413,10.57526684,533000,0,0,0,0,0,0,0,0,0,26.21767797,26.27337537,25.89144902,26.03467178,328500,0,0,45.06309076,45.14178081,44.55597639,44.57346344,930600,0,0
2019-12-30 00:00:00-05:00,10.61403973,11.01630696,10.58496043,10.80790329,817000,0,0,0,0,0,0,0,0,0,26.09831808,26.29723819,25.89939797,26.13014603,481800,0,0,44.53848781,44.69586789,43.42808534,43.56798172,811200,0,0
2019-12-31 00:00:00-05:00,10.67219818,10.85152161,10.46864124,10.7788229,807400,0,0,0,0,0,0,0,0,0,26.08240493,26.20971368,25.87552934,25.93122673,330100,0,0,43.49803268,44.46854208,43.41934264,44.3373909,1246200,0,0
2020-01-02 00:00:00-05:00,10.85636705,10.85636705,10.3038558,10.4104805,792400,0,0,0,0,0,0,0,0,0,26.14606199,26.17788994,25.89144447,26.13810349,423400,0,0,44.66963535,45.01936958,44.50351342,44.93193436,1268900,0,0
2020-01-03 00:00:00-05:00,10.66250545,10.83698311,10.44925508,10.72066498,554900,0,0,0,0,0,0,0,0,0,25.81983569,25.97897242,25.6527435,25.89144707,401600,0,0,44.67838068,45.24669803,41.67067867,42.12533188,3178400,0,0
2020-01-06 00:00:00-05:00,11.05023275,11.05023275,10.66250564,11.02115345,1172300,0,0,0,0,0,0,0,0,0,25.7084409,25.96305844,25.61295704,25.89144707,647000,0,0,41.83679774,42.18653198,41.12859074,41.96794891,2523400,0,0
2020-01-07 00:00:00-05:00,11.0211541,11.04054092,10.68189309,10.82729053,681500,0,0,0,0,0,0,0,0,0,25.8357527,26.40864072,25.73231336,26.27337646,529600,0,0,41.22476043,42.38762041,41.22476043,42.2739563,1475400,0,0
2020-01-08 00:00:00-05:00,10.80790258,11.05023224,10.4880275,10.66250515,772800,0,0,0,0,0,0,0,0,0,26.25745329,26.65529349,26.1937974,26.60755157,805100,0,0,42.26522004,42.27396189,40.9799506,41.7143898,1842800,0,0
2020-01-09 00:00:00-05:00,10.73035804,10.75943826,10.2747789,10.32324409,733900,0,0,0,0,0,0,0,0,0,26.72691055,26.7587385,26.55185985,26.67121315,603900,0,0,41.68816241,42.30019566,41.22476738,42.10784149,1300300,0,0
2020-01-10 00:00:00-05:00,10.28446953,10.42986787,10.10999282,10.39109516,575700,0,0,0,0,0,0,0,0,0,26.67916565,26.67916565,26.35293677,26.44046211,566800,0,0,42.16904363,42.73736092,42.06412469,42.57123566,1150800,0,0
2020-01-13 00:00:00-05:00,10.2844699,10.28931661,9.94520895,9.964594841,645900,0,0,0,0,0,0,0,0,0,26.63938353,27.12474914,26.55981669,27.06905174,479700,0,0,42.57123415,42.79856239,41.98543317,42.25647736,842800,0,0
2020-01-14 00:00:00-05:00,9.935516664,10.14876704,9.925823255,10.06152821,567800,0,0,0,0,0,0,0,0,0,27.10883247,27.31571109,26.93378181,27.20431328,582200,0,0,42.09034883,42.5275149,41.67941166,42.42259598,1287400,0,0
2020-01-15 00:00:00-05:00,9.993675395,10.27477776,9.916129054,10.15845871,527300,0,0,0,0,0,0,0,0,0,27.0213099,27.47484756,27.0213099,27.31571388,594600,0,0,41.9941717,42.10783581,40.6214705,40.77885056,1564300,0,0
2020-01-16 00:00:00-05:00,10.27477812,10.67219862,10.27477812,10.42017555,504200,0,0,0,0,0,0,0,0,0,27.50667859,27.76925465,27.26797502,27.38732529,469800,0,0,41.03241348,41.43460552,40.69142443,41.03241348,1635500,0,0
2020-01-17 00:00:00-05:00,10.58496073,10.66250615,10.26508562,10.28447151,517000,0,0,0,0,0,0,0,0,0,27.56237772,27.64990307,26.99744517,27.02131462,299200,0,0,41.03241157,41.36465875,40.6651903,41.02366638,1345800,0,0
2020-01-21 00:00:00-05:00,10.18754004,10.20692594,9.44116418,9.470244408,640400,0,0,0,0,0,0,0,0,0,26.83830177,27.05313586,26.61551221,26.93378258,426300,0,0,40.73513704,41.20727723,40.35043208,40.95372009,1564500,0,0
2020-01-22 00:00:00-05:00,9.489629559,9.489629559,9.130981769,9.324845314,583600,0,0,0,0,0,0,0,0,0,27.069051,27.42710783,27.0053951,27.27592659,351400,0,0,40.96247099,41.64445252,40.23677685,40.65645599,1669100,0,0
2020-01-23 00:00:00-05:00,9.324846767,9.334540177,8.956505511,9.034050941,744600,0,0,0,0,0,0,0,0,0,27.18044012,27.43505758,27.05313138,27.3793602,480400,0,0,40.4203825,40.89252275,39.8433233,40.39415359,2276900,0,0
2020-01-24 00:00:00-05:00,9.024357524,9.024357524,8.462151827,8.520311356,654800,0,0,0,0,0,0,0,0,0,27.41119364,27.41119364,26.70303848,26.94969749,435600,0,0,40.23677402,40.80508803,39.8782979,40.68268204,2736500,0,0
2020-01-27 00:00:00-05:00,8.258597225,8.365221968,8.064732711,8.093812943,655600,0,0,0,0,0,0,0,0,0,26.64733833,27.30775149,26.53594052,27.14065933,478000,0,0,39.6859469,39.91327519,38.41816426,38.58428955,3119600,0,0
2020-01-28 00:00:00-05:00,8.142277225,8.365221021,7.885408345,8.297369003,976700,0,0,0,0,0,0,0,0,0,27.2759275,27.33162489,27.09292134,27.2202301,349000,0,0,38.76789906,40.44661568,38.40942291,39.86955643,8197600,0,0
2020-01-29 00:00:00-05:00,8.530004535,8.743254902,8.190742628,8.21982193,578000,0,0,0,0,0,0,0,0,0,27.22022805,27.44302065,27.15657519,27.17248917,302400,0,0,40.15807773,40.74387869,39.35369038,40.20179367,8655500,0,0
2020-01-30 00:00:00-05:00,8.045345413,8.549390658,8.016266111,8.520311356,684300,0,0,0,0,0,0,0,0,0,27.06109271,27.73742297,27.01335383,27.70559502,651100,0,0,39.61599634,40.52529937,38.8815571,39.51107407,1753900,0,0
2020-01-31 00:00:00-05:00,8.433072298,8.433072298,8.050191901,8.21982193,612600,0,0,0,0,0,0,0,0,0,28.50923661,29.36857006,28.24666056,28.82750702,1829700,0,0,38.98647363,39.52855867,38.91652545,39.27500153,2087400,0,0
2020-02-03 00:00:00-05:00,8.21982203,8.21982203,7.735163148,7.754549503,726800,0,0,0,0,0,0,0,0,0,29.40039944,29.96533195,28.68428567,29.75049782,1266800,0,0,39.3449513,39.3449513,37.3252426,37.71869278,1781400,0,0
2020-02-04 00:00:00-05:00,7.929027868,8.098657914,7.735163836,7.764243603,657600,0,0,0,0,0,0,0,0,0,30.06876643,30.33133941,29.65501221,29.79823494,991600,0,0,38.40067815,38.77664135,36.80065156,37.36896896,2054500,0,0
2020-02-05 00:00:00-05:00,7.938719528,8.626935823,7.938719528,8.597856522,1125200,0,0,0,0,0,0,0,0,0,29.91758424,30.44273323,29.37652129,29.78232002,820600,0,0,37.98099339,39.13511175,37.97225154,38.74166489,1647500,0,0
2020-02-06 00:00:00-05:00,7.958106132,8.277981212,7.492833163,7.560685635,2537300,0,0,0,0,0,0,0,0,0,29.9586471,30.14298297,28.99689219,29.83842659,650500,0.27,0,38.74166671,38.96899164,37.95476628,37.98099518,1508300,0,0
2020-02-07 00:00:00-05:00,7.531605998,7.735162954,7.085719376,7.521913052,1131400,0,0,0,0,0,0,0,0,0,29.58997296,29.75026595,29.02895205,29.07703781,449400,0,0,37.71869048,38.47061671,37.49136558,38.05093765,1142500,0,0
2020-02-10 00:00:00-05:00,7.386207773,7.570378366,7.085719056,7.550992012,950700,0,0,0,0,0,0,0,0,0,28.93277508,29.42166736,28.8927026,29.15718651,392000,0,0,37.76240782,38.14711614,37.54382476,37.93727493,1224900,0,0
2020-02-11 00:00:00-05:00,7.647923549,7.706082609,7.376514603,7.473446369,674300,0,0,0,0,0,0,0,0,0,29.20527011,29.49379688,29.02093424,29.17321396,672300,0,0,38.2870042,38.98646923,38.01596004,38.86406326,1359800,0,0
2020-02-12 00:00:00-05:00,7.69639009,7.80301527,7.468600079,7.492833138,650700,0,0,0,0,0,0,0,0,0,29.43769469,29.43769469,28.73240738,28.98086166,791200,0,0,39.5373072,39.77337732,38.88155799,39.17008591,1635600,0,0
2020-02-13 00:00:00-05:00,7.424980864,7.547114946,7.347435444,7.502526283,496200,0,0,0,0,0,0,0,0,0,28.94880469,29.42166736,28.92476181,29.15718651,441100,0,0,39.09139031,39.20505443,37.98098806,38.10339737,3226300,0,0
2020-02-14 00:00:00-05:00,7.531606187,7.803015623,7.444367357,7.754549503,594000,0,0,0,0,0,0,0,0,0,29.26938688,29.58996978,28.41983622,28.50799751,690100,0,0,38.30449619,38.47061811,37.16786162,37.87607193,2506900,0,0
2020-02-18 00:00:00-05:00,7.677004146,7.735163212,7.512219893,7.735163212,421100,0,0,0,0,0,0,0,0,0,28.58012331,28.94879494,28.52402123,28.79651833,461200,0,0,37.66624405,37.84110787,36.95803355,37.17661667,1392300,0,0
2020-02-19 00:00:00-05:00,7.82240204,8.093811956,7.764243432,8.025959015,431100,0,0,0,0,0,0,0,0,0,28.9327709,29.5098244,28.80453713,29.33350182,472800,0,0,37.2640405,37.60502955,36.76567137,37.43890762,1511000,0,0
2020-02-20 00:00:00-05:00,8.006573545,8.161664405,7.953260715,8.11319828,573700,0,0,0,0,0,0,0,0,0,29.19725774,29.4216661,28.90873096,29.18924141,530900,0,0,35.68150485,37.57880447,34.64979239,37.25530243,2929700,0,0
2020-02-21 00:00:00-05:00,8.045345138,8.045345138,7.560685804,7.725469589,984900,0,0,0,0,0,0,0,0,0,29.22129951,29.38960578,28.52402853,28.54005814,540500,0,0,37.39634457,38.13686641,36.68227222,37.93410492,2318600,0.35,0
2020-02-24 00:00:00-05:00,7.42498076,7.42498076,7.037253667,7.095412731,1079000,0,0,0,0,0,0,0,0,0,27.91491755,28.25153006,27.65844695,27.77866745,598200,0,0,36.1092482,36.42661519,34.75162426,35.13951874,2661600,0,0
2020-02-25 00:00:00-05:00,7.163264585,7.172957994,6.513821026,6.620446205,510200,0,0,0,0,0,0,0,0,0,27.81874546,28.05117017,26.51236459,26.53640747,634100,0,0,35.26294448,35.39518187,33.31466761,33.61440277,4453200,0,0
2020-02-26 00:00:00-05:00,6.678605548,6.814310495,6.571980826,6.610753536,599700,0,0,0,0,0,0,0,0,0,26.6486058,26.94514583,26.32801985,26.34404945,671700,0,0,33.67610943,33.89650281,31.68375137,31.71901512,3786000,0,0
2020-02-27 00:00:00-05:00,6.349037976,6.470202819,5.971003332,6.31995821,1736900,0,0,0,0,0,0,0,0,0,25.84714263,25.92728759,24.58884787,24.60487747,1043600,0,0,30.85507304,30.85507304,28.43074587,28.5277195,3897800,0,0
2020-02-28 00:00:00-05:00,6.067934843,6.484741688,5.976818563,6.484741688,1220300,0,0,0,0,0,0,0,0,0,23.79540527,24.07591725,22.48100666,23.12217712,1543600,0,0,27.96351711,29.73548045,27.52273026,29.69140244,4501200,0,0
2020-03-02 00:00:00-05:00,6.552594364,6.552594364,5.971002798,6.271491528,955800,0,0,0,0,0,0,0,0,0,23.29048111,24.78120066,22.99394108,24.76517105,1187300,0,0,30.29087138,30.36139553,28.41311855,30.00876808,3502300,0,0
2020-03-03 00:00:00-05:00,6.242412809,6.475049087,5.980696765,6.097014904,934500,0,0,0,0,0,0,0,0,0,24.62892039,24.9575196,23.48282979,23.87554741,1146300,0,0,29.97349989,30.9167833,28.58942973,29.18889999,4490100,0,0
2020-03-04 00:00:00-05:00,6.21333307,6.300571906,5.77229311,5.874071598,970300,0,0,0,0,0,0,0,0,0,24.14003175,24.22819151,22.84967767,22.87372208,1759900,0,0,29.56797562,29.66494924,28.5012725,28.9067955,2684800,0,0
2020-03-05 00:00:00-05:00,5.717689823,5.756785102,5.209450738,5.365831852,836900,0.05,0,0,0,0,0,0,0,0,22.16042231,22.25659841,20.70176182,21.134552,2080700,0,0,27.98995873,28.94205973,26.90562372,27.18772697,3112200,0,0
2020-03-06 00:00:00-05:00,5.072617183,5.277867624,4.544830467,4.554604053,979700,0,0,0,0,0,0,0,0,0,20.1166943,21.63947163,20.1166943,21.25477028,1616500,0,0,26.24444407,26.46483745,24.84274204,25.22181892,3665000,0,0
2020-03-09 00:00:00-04:00,3.547899786,3.753149985,2.668255145,3.567447424,3124200,0,0,0,0,0,0,0,0,0,19.50757777,20.59756616,18.04090293,18.32942963,2477300,0,0,22.95617312,23.56445758,21.23710425,21.24592018,7556100,0,0
2020-03-10 00:00:00-04:00,3.811793532,3.889984092,2.853958239,3.078756332,2374600,0,0,0,0,0,0,0,0,0,19.13890756,20.37315949,18.09700781,20.09264755,1566800,0,0,22.48012146,23.24709105,20.22329406,21.04315758,4639100,0,0
2020-03-11 00:00:00-04:00,3.088529985,3.332875705,2.951696279,3.17649436,1664700,0,0,0,0,0,0,0,0,0,19.4354476,19.58772576,17.33561712,17.60811424,1018400,0,0,20.10869076,21.27236749,18.91856622,19.50040627,4903400,0,0
2020-03-12 00:00:00-04:00,3.010339039,3.010339039,2.531421444,2.795314789,1487400,0,0,0,0,0,0,0,0,0,16.10137046,16.39791052,14.81903105,15.03542614,1232600,0,0,17.94883843,18.23975764,16.57358245,17.13779068,5150500,0,0
2020-03-13 00:00:00-04:00,3.068982338,3.166720533,2.599838539,2.912600994,1441600,0,0,0,0,0,0,0,0,0,16.07732298,16.25364555,14.62667758,16.21357155,1287200,0,0,18.76870092,20.05579744,16.7587127,19.97645569,5499500,0,0
2020-03-16 00:00:00-04:00,2.765993445,3.24491106,2.604725309,2.756219625,850900,0,0,0,0,0,0,0,0,0,13.68896877,14.8350595,13.64088149,14.26602077,1839900,0,0,17.00555572,21.73960505,16.82924032,18.69817543,5837600,0,0
2020-03-17 00:00:00-04:00,2.756219625,2.941922426,2.536308573,2.941922426,1503000,0,0,0,0,0,0,0,0,0,14.60263634,15.03542653,13.28823921,14.60263634,1741800,0,0,18.89212002,19.60619407,17.70199548,18.90975189,5297200,0,0
2020-03-18 00:00:00-04:00,2.717124211,3.000565191,2.257754258,2.345718861,964700,0,0,0,0,0,0,0,0,0,13.32830929,14.29006407,11.82957655,12.86346149,1660400,0,0,17.53449697,20.1439555,16.89976464,19.62382698,4797800,0,0
2020-03-19 00:00:00-04:00,2.326171179,2.873505492,2.29684949,2.697576523,766300,0,0,0,0,0,0,0,0,0,12.45471563,15.21174373,12.31846707,14.83505726,986800,0,0,19.84421893,20.9990797,17.76370501,18.49541092,4162100,0,0
2020-03-20 00:00:00-04:00,2.687802926,2.756219663,2.120920929,2.35549283,1675300,0,0,0,0,0,0,0,0,0,14.65873809,14.97130773,12.68714113,12.74324322,1392400,0,0,18.94501647,20.34671863,17.92239123,19.64146042,4997300,0,0
2020-03-23 00:00:00-04:00,2.443457049,2.511873782,2.140468431,2.345718861,777200,0,0,0,0,0,0,0,0,0,12.61500831,12.74324208,10.46709125,10.47510529,1180800,0,0,19.29764515,19.65909018,16.44134695,16.45016289,3806300,0,0
2020-03-24 00:00:00-04:00,2.521647704,2.814862748,2.423909511,2.785541058,724700,0,0,0,0,0,0,0,0,0,11.16436565,12.24633886,10.93995574,11.97384167,1072800,0,0,17.53449835,17.86949726,16.29147971,17.02318573,3492600,0,0
2020-03-25 00:00:00-04:00,2.707350507,2.785541062,2.44834418,2.599838495,740100,0,0,0,0,0,0,0,0,0,12.029942,13.89734797,11.94979552,12.86346149,1113100,0,0,17.51686722,19.83540492,16.74989749,19.00672531,3126300,0,0
2020-03-26 00:00:00-04:00,2.599838515,3.029886801,2.599838515,2.941922426,725900,0,0,0,0,0,0,0,0,0,13.38441277,15.14762783,13.04779875,15.14762783,1057300,0,0,20.15276856,22.58591135,19.55329837,21.1136837,4034700,0,0
2020-03-27 00:00:00-04:00,2.834410585,2.834410585,2.50210024,2.580291033,507000,0,0,0,0,0,0,0,0,0,14.46638721,15.13160055,14.04962817,14.53851891,1509500,0,0,20.24974382,22.12749642,19.41224996,21.37815857,3784200,0,0
2020-03-30 00:00:00-04:00,2.521647561,2.941922233,2.45323083,2.590064526,756100,0,0,0,0,0,0,0,0,0,14.69079442,15.60446036,14.330136,15.45218372,802500,0,0,20.73460953,23.51156577,20.65526778,22.93854332,3557000,0,0
2020-03-31 00:00:00-04:00,2.7171243,2.87350564,2.550969141,2.629159927,1059700,0,0,0,0,0,0,0,0,0,15.25181803,15.90100164,14.66674978,15.26784611,1150900,0,0,23.59090901,23.79367053,21.3693432,21.60736847,2996800,0,0
2020-04-01 00:00:00-04:00,2.423909706,2.66825544,2.199111611,2.208885431,667400,0,0,0,0,0,0,0,0,0,14.32212489,14.84307483,13.75308615,14.258008,830000,0,0,20.67290094,21.2811855,18.92738399,19.15659332,2846800,0,0
2020-04-02 00:00:00-04:00,2.316397497,2.765993695,2.296849857,2.414135933,857600,0,0,0,0,0,0,0,0,0,14.01756795,15.17968827,14.01756795,14.9552784,785700,0,0,19.86185211,22.63880837,19.19185603,20.22329712,3243100,0,0
2020-04-03 00:00:00-04:00,2.463005186,2.648708015,2.228433252,2.423909903,1305600,0,0,0,0,0,0,0,0,0,14.70682297,15.08350943,13.79315556,14.17785835,977200,0,0,20.97263444,20.97263444,19.09488194,19.72961426,1987600,0,0
2020-04-06 00:00:00-04:00,2.570516865,2.834410201,2.467891652,2.619385958,1679400,0,0,0,0,0,0,0,0,0,15.11557288,15.46020176,14.57057851,15.29189396,813500,0,0,20.64645105,24.63997953,20.44368955,22.88564682,3847200,0,0
2020-04-07 00:00:00-04:00,2.756219577,2.990791471,2.570517012,2.629159927,1298400,0,0,0,0,0,0,0,0,0,16.22960548,16.48607307,15.56439208,15.70064068,979000,0,0,23.84656386,24.90445279,22.48894147,22.89446449,2993700,0,0
2020-04-08 00:00:00-04:00,2.687803051,3.264458895,2.629160132,3.264458895,849400,0,0,0,0,0,0,0,0,0,15.86894731,16.49408823,15.43615862,15.94909382,969200,0,0,23.50275091,24.19919483,22.79749274,23.4763031,2285500,0,0
2020-04-09 00:00:00-04:00,3.420840247,3.586995419,2.912601143,3.264458895,1182600,0,0,0,0,0,0,0,0,0,16.75055343,17.40775195,16.51011547,17.1031971,937600,0,0,24.49892847,24.86037347,22.28617877,23.29117203,2622100,0,0
2020-04-13 00:00:00-04:00,3.3817448,3.674959617,3.147172899,3.362197161,655700,0,0,0,0,0,0,0,0,0,16.8627567,17.07113541,15.96511882,16.21357155,492700,0,0,22.19802148,23.67024933,21.59855122,22.08341599,2705100,0,0
2020-04-14 00:00:00-04:00,3.381744802,3.518578275,3.049434474,3.17649436,556700,0,0,0,0,0,0,0,0,0,16.82268492,16.83069973,15.72468299,16.1975441,844600,0,0,22.24210298,22.7445997,21.21947767,22.10105133,2482600,0,0
2020-04-15 00:00:00-04:00,3.088529921,3.088529921,2.687802865,2.785541058,661700,0,0,0,0,0,0,0,0,0,15.62850502,15.94908943,15.09152556,15.74872398,603600,0,0,20.99908291,21.40460764,20.17040325,20.98145103,2286700,0,0
2020-04-16 00:00:00-04:00,2.785540831,2.785540831,2.458117796,2.570516825,520800,0,0,0,0,0,0,0,0,0,15.78078005,15.84489692,15.25181549,15.80482292,578100,0,0,21.19302554,21.37815514,19.96763736,20.33789825,2204400,0,0
2020-04-17 00:00:00-04:00,2.619386323,2.765993623,2.601793307,2.736672163,641000,0,0,0,0,0,0,0,0,0,16.51011323,17.07915037,16.09335274,16.85474205,511200,0,0,20.76987256,24.00524759,20.76987256,23.82011795,2182200,0,0
2020-04-20 00:00:00-04:00,2.472778663,2.922374825,2.345719009,2.805088758,1161000,0,0,0,0,0,0,0,0,0,16.31776478,16.92687601,16.03725281,16.55820274,398300,0,0,22.48012626,24.34906298,22.25973286,23.11485863,2470000,0,0
2020-04-21 00:00:00-04:00,2.697576586,2.814862646,2.580290759,2.717124224,570500,0,0,0,0,0,0,0,0,0,15.94909154,16.48607108,15.62850709,16.10938454,620300,0,0,22.39197089,24.27853969,22.25973517,23.43222809,2354900,0,0
2020-04-22 00:00:00-04:00,2.853958295,2.951696497,2.580291097,2.678029299,893400,0,0,0,0,0,0,0,0,0,16.52614144,16.77459415,16.0532789,16.6463604,368100,0,0,24.56945459,24.87800397,23.45867176,23.69669533,1718100,0,0
2020-04-23 00:00:00-04:00,2.775767322,3.479483031,2.687802946,3.411066294,1085700,0,0,0,0,0,0,0,0,0,16.5501863,17.0390785,16.22158708,16.36585045,575500,0,0,24.11985451,25.52155668,23.84656548,25.18655777,2295800,0,0
2020-04-24 00:00:00-04:00,3.508804409,3.772697765,3.117851402,3.49903059,882100,0,0,0,0,0,0,0,0,0,16.57423454,16.79864292,16.30173734,16.63835144,510700,0,0,25.54800106,25.81247413,24.77221707,25.1777401,2394600,0,0
2020-04-27 00:00:00-04:00,3.420840118,3.420840118,2.853958116,3.225363493,1063200,0,0,0,0,0,0,0,0,0,17.00701961,18.16112508,17.00701961,17.99281883,514800,0,0,25.34523867,26.35904788,24.5430069,26.23562813,1760300,0,0
2020-04-28 00:00:00-04:00,3.313328389,3.508804798,3.181381697,3.508804798,581000,0,0,0,0,0,0,0,0,0,18.66605011,19.01869228,17.94473311,18.11304092,630000,0,0,26.6675968,27.69022186,26.31496775,27.09075165,1925000,0,0
2020-04-29 00:00:00-04:00,3.860662145,4.984652236,3.841114507,4.750080585,4101000,0,0,0,0,0,0,0,0,0,19.0267007,19.26714013,18.28935587,18.31340027,1064200,0,0,28.131014,29.77955573,27.35522996,29.6473217,2532300,0,0
2020-04-30 00:00:00-04:00,4.838045495,4.88691483,4.204701565,4.613247395,1599200,0,0,0,0,0,0,0,0,0,17.72032195,18.34546122,17.48789728,18.24928665,686000,0,0,29.42692862,30.11455497,28.37785385,29.12719345,2412900,0,0
2020-05-01 00:00:00-04:00,4.398223109,4.549717666,3.938853345,4.19297266,927200,0,0,0,0,0,0,0,0,0,17.15127957,17.72833296,16.03724833,17.14326477,852500,0,0,28.21035288,28.49245614,26.54417945,26.72930908,1652100,0,0
2020-05-04 00:00:00-04:00,3.968175168,4.046365738,3.738490251,4.046365738,1067900,0,0,0,0,0,0,0,0,0,16.8467291,18.265317,16.66239323,18.20119858,734500,0,0,26.94088995,28.80100919,26.55299876,28.67758942,2354400,0,0
2020-05-05 00:00:00-04:00,4.36890131,4.564378168,4.075686723,4.124555588,1016100,0,0,0,0,0,0,0,0,0,18.21722568,18.58589889,17.55201247,17.68826103,633700,0,0,30.05284251,30.18507989,27.51390974,27.62851524,2205200,0,0
2020-05-06 00:00:00-04:00,4.183199369,4.27116352,3.948627211,4.056139469,701900,0,0,0,0,0,0,0,0,0,18.74618876,18.74618876,17.52796814,17.76039124,767100,0,0,28.08693568,28.42193459,26.45602417,26.45602417,2251100,0,0
2020-05-07 00:00:00-04:00,4.16365099,4.280936815,4.105007611,4.16365099,798900,0,0,0,0,0,0,0,0,0,18.04090464,18.31340176,17.62414415,17.68826103,588500,0,0,26.27970625,27.46983084,24.46366526,24.95734596,3872200,0,0
2020-05-08 00:00:00-04:00,4.300485455,4.691438763,4.266276732,4.60347414,703400,0,0,0,0,0,0,0,0,0,18.17509502,18.33737328,17.78562906,17.91545105,723200,0.27,0,25.56563351,27.57562186,25.2306363,27.51391029,2011400,0,0
2020-05-11 00:00:00-04:00,4.437318425,4.61813421,4.271163254,4.505735397,718600,0,0,0,0,0,0,0,0,0,17.58278102,18.45908014,17.4123887,18.19943619,826000,0,0,27.13483593,27.69022656,26.32378816,26.63233757,1812300,0,0
